"Est","date","YJday","hh.mm.ss","bat.Volts","Temp_Aire","H_relativa","P_atm","Precip_Total","Vel_Viento","Dir_Viento","Irradiancia","Alt_NieveD","T_Suelo"
"C7300810","2020-09-21 09:00:00",2020265,"09:00:00",13.71,2.63,15.98,500.7,0,18.26,120.2,0.306,0,4.344
"C7300810","2020-09-21 10:00:00",2020265,"10:00:00",14.22,5.959,13.51,500.7,0,19.75,101.6,0.526,0,5.026
"C7300810","2020-09-21 11:00:00",2020265,"11:00:00",14.07,8.35,8.98,500.7,0,15.97,3.788,0.713,0,6.385
"C7300810","2020-09-21 12:00:00",2020265,"12:00:00",14,8.67,9.05,500.7,0,24.16,335.2,0.847,0,7.649
"C7300810","2020-09-21 13:00:00",2020265,"13:00:00",13.97,9.55,9.92,500.7,0,26.08,32.38,0.925,0,9.2
"C7300810","2020-09-21 14:00:00",2020265,"14:00:00",13.93,9.79,11.48,500.8,0,23.23,0.12,0.916,0,10.78
"C7300810","2020-09-21 15:00:00",2020265,"15:00:00",13.93,10.69,14.85,500.8,0,25.71,51.98,0.861,0,11.85
"C7300810","2020-09-21 16:00:00",2020265,"16:00:00",13.9,9.65,16.74,500.8,0,27.93,7.717,0.727,0,12.24
"C7300810","2020-09-21 17:00:00",2020265,"17:00:00",13.93,9.36,20.52,500.7,0,30.52,351.2,0.538,0,11.87
"C7300810","2020-09-21 18:00:00",2020265,"18:00:00",14,8.32,23.8,500.6,0,27.95,328.4,0.346,0,11.36
"C7300810","2020-09-21 19:00:00",2020265,"19:00:00",13.6,6.935,27.65,500.6,0,26.22,336.2,0.035,0,10.85
"C7300810","2020-09-21 20:00:00",2020265,"20:00:00",13.29,5.896,30.93,500.6,0,25.82,1.51,0,0,10.18
"C7300810","2020-09-21 21:00:00",2020265,"21:00:00",13.13,5.53,33.64,500.6,0,23.96,333.2,0,0,9.51
"C7300810","2020-09-21 22:00:00",2020265,"22:00:00",13.05,5.439,33.44,500.6,0,19.28,338.1,0,0,8.92
"C7300810","2020-09-21 23:00:00",2020265,"23:00:00",13.01,5.534,29.21,500.6,0,17.98,349.1,0,0,8.43
"C7300810","2020-09-22 00:00:00",2020266,"00:00:00",12.99,5.158,29.79,500.6,0,18.79,342.2,0,0,8.01
"C7300810","2020-09-22 01:00:00",2020266,"01:00:00",13,5.912,19.45,500.6,0,21.26,332.7,0,0,7.643
"C7300810","2020-09-22 02:00:00",2020266,"02:00:00",12.99,5.437,17.49,500.6,0,22.87,335.7,0,0,7.287
"C7300810","2020-09-22 03:00:00",2020266,"03:00:00",12.97,5.201,17.16,500.6,0,23.05,349.8,0,0,6.979
"C7300810","2020-09-22 04:00:00",2020266,"04:00:00",12.95,4.823,22.93,500.6,0,23.45,6.162,0,0,6.701
"C7300810","2020-09-22 05:00:00",2020266,"05:00:00",12.93,4.357,22.12,500.6,0,24.89,339.6,0,0,6.471
"C7300810","2020-09-22 06:00:00",2020266,"06:00:00",12.9,3.701,24.86,500.6,0,22.04,0.12,0,0,6.227
"C7300810","2020-09-22 07:00:00",2020266,"07:00:00",12.87,3.844,19.39,500.6,0,18.46,13.43,0,0,5.944
"C7300810","2020-09-22 08:00:00",2020266,"08:00:00",12.9,1.868,21.01,500.5,0,14.72,65.91,0.099,0,5.644
"C7300810","2020-09-22 09:00:00",2020266,"09:00:00",13.74,3.561,17.23,500.7,0,17.05,80.4,0.322,0,5.53
"C7300810","2020-09-22 10:00:00",2020266,"10:00:00",14.16,6.326,9.52,500.7,0,21.07,319.8,0.528,0,6.175
"C7300810","2020-09-22 11:00:00",2020266,"11:00:00",14.43,7.739,8.71,500.7,0,25.24,32.44,0.717,0,7.36
"C7300810","2020-09-22 12:00:00",2020266,"12:00:00",14.03,8.12,8.51,500.7,0,30.26,14.67,0.656,0,8.3
"C7300810","2020-09-22 13:00:00",2020266,"13:00:00",14.03,7.88,10.54,500.6,0,29.2,29.06,0.841,0.170000000000002,9.26
"C7300810","2020-09-22 14:00:00",2020266,"14:00:00",14,9.36,12.22,500.7,0,25.25,11.7,1.142,0.0399999999999991,10.26
"C7300810","2020-09-22 15:00:00",2020266,"15:00:00",13.9,9.36,16.84,500.8,0,24.68,29.26,1.178,0,11.46
"C7300810","2020-09-22 16:00:00",2020266,"16:00:00",13.9,8.8,17.32,500.8,0,26.67,75.16,0.75,0,12.18
"C7300810","2020-09-22 17:00:00",2020266,"17:00:00",13.93,8.7,17.86,500.7,0,32.58,43.04,0.655,0,12.1
"C7300810","2020-09-22 18:00:00",2020266,"18:00:00",14.4,7.668,22.41,500.6,0,30.74,62.65,0.19,0,11.65
"C7300810","2020-09-22 19:00:00",2020266,"19:00:00",14.12,6.652,24.85,500.6,0,27.72,9.54,0.058,0,11.08
"C7300810","2020-09-22 20:00:00",2020266,"20:00:00",13.3,5.518,27.11,500.6,0,27.97,12.13,0,0,10.42
"C7300810","2020-09-22 21:00:00",2020266,"21:00:00",13.13,5.721,21.95,500.6,0,27.73,354,0,0,9.71
"C7300810","2020-09-22 22:00:00",2020266,"22:00:00",13.05,5.533,19.45,500.6,0,27.46,11.22,0,0,9.1
"C7300810","2020-09-22 23:00:00",2020266,"23:00:00",13.02,5.863,14.52,500.6,0,28.04,0.408,0,0,8.56
"C7300810","2020-09-23 00:00:00",2020267,"00:00:00",12.99,5.818,12.56,500.6,0,28.53,11.77,0,0,8.13
"C7300810","2020-09-23 01:00:00",2020267,"01:00:00",13,6.1,10.33,500.6,0,26.24,341.2,0,0,7.749
"C7300810","2020-09-23 02:00:00",2020267,"02:00:00",12.99,5.912,9.46,500.6,0,24.73,4.868,0,0,7.421
"C7300810","2020-09-23 03:00:00",2020267,"03:00:00",12.97,5.819,8.98,500.6,0,26.56,323.7,0,0,7.114
"C7300810","2020-09-23 04:00:00",2020267,"04:00:00",12.95,6.099,7.194,500.6,0,25.73,23.74,0,0,6.835
"C7300810","2020-09-23 05:00:00",2020267,"05:00:00",12.93,6.099,6.754,500.6,0,22.39,4.46,0,0,6.577
"C7300810","2020-09-23 06:00:00",2020267,"06:00:00",12.9,5.818,6.552,500.6,0,20.03,0.144,0,0,6.366
"C7300810","2020-09-23 07:00:00",2020267,"07:00:00",12.86,2.937,13.37,500.5,0,12.3,187.5,0,0,6.166
"C7300810","2020-09-23 08:00:00",2020267,"08:00:00",12.88,1.494,17.03,500.5,0,2.551,145.6,0.048,0,5.911
"C7300810","2020-09-23 09:00:00",2020267,"09:00:00",13.57,2.963,17.37,500.6,0,2.983,0.024,0.244,0,5.673
"C7300810","2020-09-23 10:00:00",2020267,"10:00:00",14.26,4.823,16.65,500.7,0,4.496,54.58,0.259,0,6.158
"C7300810","2020-09-23 11:00:00",2020267,"11:00:00",14.12,7.315,9.66,500.7,0,4.694,181.9,0.684,0,6.911
"C7300810","2020-09-23 12:00:00",2020267,"12:00:00",13.96,9.47,6.819,500.8,0,7.24,213.2,0.717,0,7.977
"C7300810","2020-09-23 13:00:00",2020267,"13:00:00",13.9,10.97,5.536,500.7,0,19.56,352.3,0.797,0,9.34
"C7300810","2020-09-23 14:00:00",2020267,"14:00:00",13.9,11.35,6.143,500.8,0,25.39,1.965,0.669,0,10.27
"C7300810","2020-09-23 15:00:00",2020267,"15:00:00",13.86,11.95,6.615,500.8,0,26.62,7.237,0.703,0,11.18
"C7300810","2020-09-23 16:00:00",2020267,"16:00:00",13.86,12.7,7.83,500.8,0,27.83,40.42,0.432,0,11.7
"C7300810","2020-09-23 17:00:00",2020267,"17:00:00",13.9,11.3,9.18,500.7,0,24.84,354.1,0.352,0,11.69
"C7300810","2020-09-23 18:00:00",2020267,"18:00:00",13.97,10.5,11.78,500.7,0,27.53,31.49,0.175,0,11.46
"C7300810","2020-09-23 19:00:00",2020267,"19:00:00",13.58,9.66,12.69,500.6,0,27.15,7.167,0.038,0,11.06
"C7300810","2020-09-23 20:00:00",2020267,"20:00:00",13.27,8.92,13.27,500.6,0,29.47,322,0,0,10.53
"C7300810","2020-09-23 21:00:00",2020267,"21:00:00",13.12,8.92,11.89,500.6,0,29.37,5.442,0,0,9.96
"C7300810","2020-09-23 22:00:00",2020267,"22:00:00",13.06,8.64,8.64,500.6,0,27.14,11.15,0,0,9.48
"C7300810","2020-09-23 23:00:00",2020267,"23:00:00",13.03,8.92,5.875,500.6,0,27.64,33.47,0,0,9.07
"C7300810","2020-09-24 00:00:00",2020268,"00:00:00",13.01,8.92,5.808,500.6,0,24.55,20.86,0,0,8.72
"C7300810","2020-09-24 01:00:00",2020268,"01:00:00",13.01,7.03,11.21,500.6,0,16.7,132.5,0,0,8.43
"C7300810","2020-09-24 02:00:00",2020268,"02:00:00",13,8.46,4.998,500.6,0,12.7,23.07,0,0,8.12
"C7300810","2020-09-24 03:00:00",2020268,"03:00:00",12.97,8.35,4.626,500.6,0,24.78,19.11,0,0,7.825
"C7300810","2020-09-24 04:00:00",2020268,"04:00:00",12.96,7.976,4.66,500.6,0,26.93,13.91,0,0,7.622
"C7300810","2020-09-24 05:00:00",2020268,"05:00:00",12.93,8.35,3.984,500.6,0,30.61,14.22,0,0,7.457
"C7300810","2020-09-24 06:00:00",2020268,"06:00:00",12.91,8.26,4.322,500.6,0,30.25,344.3,0,0,7.322
"C7300810","2020-09-24 07:00:00",2020268,"07:00:00",12.88,8.45,3.782,500.6,0,28.61,5.466,0,0,7.196
"C7300810","2020-09-24 08:00:00",2020268,"08:00:00",12.9,8.16,3.984,500.6,0,31.45,2.254,0.04,0,7.074
"C7300810","2020-09-24 09:00:00",2020268,"09:00:00",13.59,9.06,3.984,500.6,0,32.05,51.5,0.222,0,7.025
"C7300810","2020-09-24 10:00:00",2020268,"10:00:00",13.93,9.2,4.93,500.7,0,31.48,15.54,0.324,0,7.322
"C7300810","2020-09-24 11:00:00",2020268,"11:00:00",14,9.57,6.01,500.7,0,33.17,15.65,0.556,0,7.958
"C7300810","2020-09-24 12:00:00",2020268,"12:00:00",14,10.31,5.941,500.7,0,36.01,5.464,0.675,0,8.77
"C7300810","2020-09-24 13:00:00",2020268,"13:00:00",13.97,10.59,8.3,500.7,0,33.79,354,0.851,0,9.79
"C7300810","2020-09-24 14:00:00",2020268,"14:00:00",13.93,10.83,9.11,500.8,0,36.09,34.8,0.842,0,10.84
"C7300810","2020-09-24 15:00:00",2020268,"15:00:00",13.93,10.97,9.15,500.8,0,36.56,343.2,0.854,0,11.74
"C7300810","2020-09-24 16:00:00",2020268,"16:00:00",13.9,11.63,9.08,500.8,0,35.86,28.59,0.665,0,12.11
"C7300810","2020-09-24 17:00:00",2020268,"17:00:00",13.9,10.97,10.33,500.8,0,34.79,26.96,0.449,0,12
"C7300810","2020-09-24 18:00:00",2020268,"18:00:00",13.93,11.25,8.44,500.7,0,32.39,31.78,0.293,0,11.75
"C7300810","2020-09-24 19:00:00",2020268,"19:00:00",13.94,9.98,9.89,500.6,0,32.83,12.63,0.051,0,11.38
"C7300810","2020-09-24 20:00:00",2020268,"20:00:00",13.27,9.49,10.4,500.6,0,31.94,16.18,0,0,10.87
"C7300810","2020-09-24 21:00:00",2020268,"21:00:00",13.13,9.3,8.85,500.6,0,28.5,347.2,0,0,10.31
"C7300810","2020-09-24 22:00:00",2020268,"22:00:00",13.07,9.39,6.686,500.6,0,29.1,1.894,0,0,9.84
"C7300810","2020-09-24 23:00:00",2020268,"23:00:00",13.04,9.2,7.26,500.6,0,27.15,27,0,0,9.45
"C7300810","2020-09-25 00:00:00",2020269,"00:00:00",13.01,5.517,24.78,500.6,0,20.04,183.6,0,0,9.11
"C7300810","2020-09-25 01:00:00",2020269,"01:00:00",13,3.689,29.18,500.5,0,3.202,212,0,0,8.77
"C7300810","2020-09-25 02:00:00",2020269,"02:00:00",12.98,2.905,32.5,500.5,0,3.516,115.4,0,0,8.35
"C7300810","2020-09-25 03:00:00",2020269,"03:00:00",12.95,2.021,35.21,500.5,0,4.67,241.8,0,0,7.888
"C7300810","2020-09-25 04:00:00",2020269,"04:00:00",12.93,1.318,37.34,500.6,0,5.213,194.3,0,0,7.426
"C7300810","2020-09-25 05:00:00",2020269,"05:00:00",12.9,0.656,38.11,500.5,0,3.761,78.74,0,0,6.989
"C7300810","2020-09-25 06:00:00",2020269,"06:00:00",12.86,4.818,16.29,500.7,0,7.227,5.398,0,0,6.567
"C7300810","2020-09-25 07:00:00",2020269,"07:00:00",12.84,5.168,15.67,500.7,0,24.45,3.07,0,0,6.283
"C7300810","2020-09-25 08:00:00",2020269,"08:00:00",12.91,6.293,13.14,500.6,0,30.33,353.7,0.108,0,6.158
"C7300810","2020-09-25 09:00:00",2020269,"09:00:00",13.78,7.506,10,500.7,0,30.74,11.12,0.326,0,6.28
"C7300810","2020-09-25 10:00:00",2020269,"10:00:00",14.09,9.11,8.1,500.7,0,26.77,74.01,0.552,0,7.053
"C7300810","2020-09-25 11:00:00",2020269,"11:00:00",14.03,8.3,9.83,500.6,0,30.06,9.69,0.736,0,8.27
"C7300810","2020-09-25 12:00:00",2020269,"12:00:00",14.03,7.634,14.89,500.7,0,34.23,38.88,0.871,0,9.16
"C7300810","2020-09-25 13:00:00",2020269,"13:00:00",14,7.673,14.85,500.7,0,36.95,26.73,0.941,0,10.29
"C7300810","2020-09-25 14:00:00",2020269,"14:00:00",14.04,8.47,18.9,500.7,0,38.28,4.746,0.941,0,11.39
"C7300810","2020-09-25 15:00:00",2020269,"15:00:00",14.04,7.76,20.15,500.7,0,40.05,348.8,0.871,0,12.05
"C7300810","2020-09-25 16:00:00",2020269,"16:00:00",14.04,7.675,21.81,500.6,0,43.55,333.6,0.759,0,12.1
"C7300810","2020-09-25 17:00:00",2020269,"17:00:00",14.07,6.554,25.46,500.6,0,43.72,342,0.556,0,11.66
"C7300810","2020-09-25 18:00:00",2020269,"18:00:00",14.11,5.99,24.51,500.6,0,39.69,332,0.323,0,11.13
"C7300810","2020-09-25 19:00:00",2020269,"19:00:00",13.43,5.234,22.42,500.5,0,41.72,16.93,0.015,0,10.57
"C7300810","2020-09-25 20:00:00",2020269,"20:00:00",13.24,5.249,16.14,500.6,0,38.66,334.4,0,0,9.91
"C7300810","2020-09-25 21:00:00",2020269,"21:00:00",13.1,4.968,12.97,500.6,0,39.7,2.326,0,0,9.26
"C7300810","2020-09-25 22:00:00",2020269,"22:00:00",13.04,4.492,13.17,500.6,0,36.89,351,0,0,8.71
"C7300810","2020-09-25 23:00:00",2020269,"23:00:00",13.01,3.93,15.74,500.6,0,38.63,39.61,0,0,8.22
"C7300810","2020-09-26 00:00:00",2020270,"00:00:00",12.97,2.567,23.98,500.6,0,40.48,1.991,0,0,7.803
"C7300810","2020-09-26 01:00:00",2020270,"01:00:00",12.99,2.898,18.04,500.6,0,40.96,19.64,0,0,7.414
"C7300810","2020-09-26 02:00:00",2020270,"02:00:00",12.97,2.331,18.11,500.6,0,44.14,335,0,0,7.04
"C7300810","2020-09-26 03:00:00",2020270,"03:00:00",12.95,1.82,20.1,500.6,0,42.83,10.99,0,0,6.695
"C7300810","2020-09-26 04:00:00",2020270,"04:00:00",12.9,0.689,25.61,500.6,0,45.11,11.11,0,0,6.341
"C7300810","2020-09-26 05:00:00",2020270,"05:00:00",12.87,0.453,22.16,500.6,0,44.65,176.1,0,0,6.006
"C7300810","2020-09-26 06:00:00",2020270,"06:00:00",12.84,0.649,16.69,500.6,0,43.94,34.5,0,0,5.673
"C7300810","2020-09-26 07:00:00",2020270,"07:00:00",12.81,-0.385,21.63,500.5,0,42.35,6.957,0,0,5.341
"C7300810","2020-09-26 08:00:00",2020270,"08:00:00",12.9,-0.291,18.99,500.6,0,43.95,8.61,0.113,0,5.023
"C7300810","2020-09-26 09:00:00",2020270,"09:00:00",13.81,-0.017,17.97,500.6,0,45.79,0.096,0.326,0,4.884
"C7300810","2020-09-26 10:00:00",2020270,"10:00:00",14.37,0.257,18.04,500.6,0,43.58,175,0.54,0,5.292
"C7300810","2020-09-26 11:00:00",2020270,"11:00:00",14.33,0.439,21.28,500.6,0,44.23,348.5,0.731,0,6.054
"C7300810","2020-09-26 12:00:00",2020270,"12:00:00",14.34,1.385,20.03,500.6,0,39.02,7.89,0.869,0,6.718
"C7300810","2020-09-26 13:00:00",2020270,"13:00:00",14.26,1.277,18.03,500.6,0,33.23,15.66,0.945,0,7.807
"C7300810","2020-09-26 14:00:00",2020270,"14:00:00",14.26,1.091,21.07,500.6,0,33.89,96.1,0.95,0,8.97
"C7300810","2020-09-26 15:00:00",2020270,"15:00:00",14.3,0.096,17.49,500.6,0,37.93,7.913,0.927,0,9.59
"C7300810","2020-09-26 16:00:00",2020270,"16:00:00",14.3,0.048,15.84,500.6,0,32.43,32.06,0.789,0,9.66
"C7300810","2020-09-26 17:00:00",2020270,"17:00:00",14.29,-0.187,18.51,500.6,0,28.21,59.28,0.384,0,9.29
"C7300810","2020-09-26 18:00:00",2020270,"18:00:00",15.12,-0.034,23.44,500.6,0,29.23,59.62,0.333,0,8.7
"C7300810","2020-09-26 19:00:00",2020270,"19:00:00",13.62,-1.349,27.9,500.5,0,25.32,20.77,0.024,0,8.08
"C7300810","2020-09-26 20:00:00",2020270,"20:00:00",13.39,-2.088,34.8,500.5,0,23.82,334.1,0,0,7.392
"C7300810","2020-09-26 21:00:00",2020270,"21:00:00",13.18,-2.177,33.99,500.5,0,21.63,317.7,0,0,6.721
"C7300810","2020-09-26 22:00:00",2020270,"22:00:00",13.03,-2.595,33.73,500.5,0,17.42,323.7,0,0,6.137
"C7300810","2020-09-26 23:00:00",2020270,"23:00:00",12.98,-4.723,39.14,500.5,0,12.81,64.98,0,0,5.613
"C7300810","2020-09-27 00:00:00",2020271,"00:00:00",12.91,-4.475,24.57,500.5,0,15.31,75.72,0,0,5.082
"C7300810","2020-09-27 01:00:00",2020271,"01:00:00",12.94,-6.084,27.78,500.6,0,17.21,63.64,0,0,4.532
"C7300810","2020-09-27 02:00:00",2020271,"02:00:00",12.9,-4.605,33.2,500.6,0,13.3,44.21,0,0,4.02
"C7300810","2020-09-27 03:00:00",2020271,"03:00:00",12.87,-5.125,21.6,500.6,0,14.39,54.82,0,0,3.586
"C7300810","2020-09-27 04:00:00",2020271,"04:00:00",12.81,-5.693,22.45,500.6,0,13.85,89.3,0,0,3.188
"C7300810","2020-09-27 05:00:00",2020271,"05:00:00",12.75,-7.16,23.8,500.5,0,18.41,92.1,0,0,2.796
"C7300810","2020-09-27 06:00:00",2020271,"06:00:00",12.69,-6.866,18.7,500.6,0,17.59,90.5,0,0,2.367
"C7300810","2020-09-27 07:00:00",2020271,"07:00:00",12.7,-8.24,24.28,500.6,0,18.36,79.65,0,0,1.96
"C7300810","2020-09-27 08:00:00",2020271,"08:00:00",12.76,-7.148,21,500.6,0,17.61,65.44,0.118,0,1.563
"C7300810","2020-09-27 09:00:00",2020271,"09:00:00",13.87,-5.131,19.54,500.8,0,16.34,73.97,0.34,0,1.462
"C7300810","2020-09-27 10:00:00",2020271,"10:00:00",14.47,-0.187,9.26,500.8,0,13.4,59.93,0.563,0,2.232
"C7300810","2020-09-27 11:00:00",2020271,"11:00:00",14.33,1.012,8.72,500.7,0,15.11,8.32,0.747,0,3.737
"C7300810","2020-09-27 12:00:00",2020271,"12:00:00",14.3,1.29,10.47,500.6,0,22.52,353.2,0.88,0,5.209
"C7300810","2020-09-27 13:00:00",2020271,"13:00:00",14.23,3.171,9.52,500.6,0,22.71,72.2,0.958,0,6.711
"C7300810","2020-09-27 14:00:00",2020271,"14:00:00",14.23,3.683,10.81,500.6,0,22.74,109.6,0.959,0,8.04
"C7300810","2020-09-27 15:00:00",2020271,"15:00:00",14.19,2.397,14.49,500.6,0,23.89,322,0.891,0.340000000000003,9.05
"C7300810","2020-09-27 16:00:00",2020271,"16:00:00",14.19,3.343,15.87,500.6,0,22.97,95.8,0.759,0,9.49
"C7300810","2020-09-27 17:00:00",2020271,"17:00:00",14.19,3.012,19.18,500.6,0,20.59,112.3,0.568,0,9.07
"C7300810","2020-09-27 18:00:00",2020271,"18:00:00",14.23,1.783,21.98,500.6,0,19.45,56.77,0.294,0,8.44
"C7300810","2020-09-27 19:00:00",2020271,"19:00:00",13.59,0.709,26.14,500.5,0,20.17,15.59,0.016,0,7.913
"C7300810","2020-09-27 20:00:00",2020271,"20:00:00",13.36,0.074,28.24,500.5,0,20.15,341.2,0,0,7.319
"C7300810","2020-09-27 21:00:00",2020271,"21:00:00",13.16,-0.434,28.92,500.5,0,16.02,7.533,0,0,6.685
"C7300810","2020-09-27 22:00:00",2020271,"22:00:00",13.04,-2.793,40.04,500.5,0,9.57,84.5,0,0,6.099
"C7300810","2020-09-27 23:00:00",2020271,"23:00:00",12.99,-4.052,39.55,500.5,0,9.64,61.12,0,0,5.511
"C7300810","2020-09-28 00:00:00",2020272,"00:00:00",12.88,-5.564,41.88,500.5,0,6.577,62.04,0,0,4.959
"C7300810","2020-09-28 01:00:00",2020272,"01:00:00",12.96,-6.64,38.95,500.5,0,9.22,59.24,0,0,4.413
"C7300810","2020-09-28 02:00:00",2020272,"02:00:00",12.94,-6.969,34.15,500.6,0,9.27,54.01,0,0,3.878
"C7300810","2020-09-28 03:00:00",2020272,"03:00:00",12.92,-7.243,32.87,500.6,0,10.08,67.19,0,0,3.369
"C7300810","2020-09-28 04:00:00",2020272,"04:00:00",12.9,-7.479,32.73,500.6,0,8.84,79.41,0,0,2.877
"C7300810","2020-09-28 05:00:00",2020272,"05:00:00",12.85,-7.243,30.43,500.6,0,4.87,66.31,0,0,2.433
"C7300810","2020-09-28 06:00:00",2020272,"06:00:00",12.81,-8.65,35.34,500.5,0,6.544,39.83,0,0,2.008
"C7300810","2020-09-28 07:00:00",2020272,"07:00:00",12.73,-9.08,38.01,500.6,0,6.667,46.7,0,0,1.585
"C7300810","2020-09-28 08:00:00",2020272,"08:00:00",12.85,-8.37,43.42,500.6,0,6.667,51.29,0.064,0,1.198
"C7300810","2020-09-28 09:00:00",2020272,"09:00:00",14.08,-2.529,28.39,501.1,0,8.5,89.2,0.347,0,1.18
"C7300810","2020-09-28 10:00:00",2020272,"10:00:00",14.47,0.94,14.6,500.8,0,6.734,81.7,0.573,0,2.127
"C7300810","2020-09-28 11:00:00",2020272,"11:00:00",14.26,2.797,12.23,500.8,0,4.509,190.7,0.754,0,3.355
"C7300810","2020-09-28 12:00:00",2020272,"12:00:00",14.11,7.692,4.795,500.7,0,4.963,6.137,1.039,0,4.84
"C7300810","2020-09-28 13:00:00",2020272,"13:00:00",14.03,8.96,5.369,500.7,0,20.73,23.37,1.087,0,6.382
"C7300810","2020-09-28 14:00:00",2020272,"14:00:00",14,8.66,5.603,500.7,0,23.83,331.1,1,0,7.935
"C7300810","2020-09-28 15:00:00",2020272,"15:00:00",14,7.851,7.595,500.7,0,27.9,32.09,0.896,0,9.22
"C7300810","2020-09-28 16:00:00",2020272,"16:00:00",14,7.757,11.58,500.7,0,29.8,31.06,0.754,0,9.69
"C7300810","2020-09-28 17:00:00",2020272,"17:00:00",14.03,6.245,15.9,500.6,0,30.84,33.41,0.559,0,9.42
"C7300810","2020-09-28 18:00:00",2020272,"18:00:00",14.1,4.946,22.35,500.6,0,24.64,319.6,0.324,0,8.98
"C7300810","2020-09-28 19:00:00",2020272,"19:00:00",13.62,3.296,28.8,500.5,0,19.73,29.06,0.04,0,8.46
"C7300810","2020-09-28 20:00:00",2020272,"20:00:00",13.37,2.324,34.48,500.5,0,22.68,14.03,0,0,7.894
"C7300810","2020-09-28 21:00:00",2020272,"21:00:00",13.16,3.276,27.53,500.6,0,25.56,344.4,0,0,7.287
"C7300810","2020-09-28 22:00:00",2020272,"22:00:00",13.04,2.425,31.55,500.6,0,31.37,3.022,0,0,6.766
"C7300810","2020-09-28 23:00:00",2020272,"23:00:00",13,2.284,27.46,500.6,0,32.38,22.57,0,0,6.322
"C7300810","2020-09-29 00:00:00",2020273,"00:00:00",12.84,1.868,24.73,500.6,0,33.95,6.932,0,0,5.902
"C7300810","2020-09-29 01:00:00",2020273,"01:00:00",12.99,1.635,19.26,500.6,0,30.72,37.51,0,0,5.511
"C7300810","2020-09-29 02:00:00",2020273,"02:00:00",12.98,1.399,17.97,500.6,0,31.74,5.421,0,0,5.15
"C7300810","2020-09-29 03:00:00",2020273,"03:00:00",12.97,1.213,13.04,500.6,0,32.96,28.88,0,0,4.808
"C7300810","2020-09-29 04:00:00",2020273,"04:00:00",12.95,0.699,11.39,500.6,0,33.22,7.797,0,0,4.485
"C7300810","2020-09-29 05:00:00",2020273,"05:00:00",12.93,0.23,12.64,500.6,0,31.59,6.142,0,0,4.175
"C7300810","2020-09-29 06:00:00",2020273,"06:00:00",12.9,-0.764,17.37,500.6,0,34.58,11.08,0,0,3.875
"C7300810","2020-09-29 07:00:00",2020273,"07:00:00",12.87,-0.433,10.81,500.6,0,33.73,13.77,0,0,3.592
"C7300810","2020-09-29 08:00:00",2020273,"08:00:00",12.99,-0.196,10.14,500.6,0,34.74,25.12,0.039,0,3.317
"C7300810","2020-09-29 09:00:00",2020273,"09:00:00",13.98,0.738,9.59,500.7,0,32.03,38.07,0.352,0,3.303
"C7300810","2020-09-29 10:00:00",2020273,"10:00:00",14.33,1.101,10.07,500.6,0,31.97,354.3,0.569,0,3.961
"C7300810","2020-09-29 11:00:00",2020273,"11:00:00",14.3,1.282,11.21,500.6,0,31.83,333.1,0.748,0,5.034
"C7300810","2020-09-29 12:00:00",2020273,"12:00:00",14.26,2.695,13.17,500.6,0,32.47,336.3,0.886,0,6.185
"C7300810","2020-09-29 13:00:00",2020273,"13:00:00",14.19,3.591,11.68,500.6,0,31.11,51.79,0.963,0,7.43
"C7300810","2020-09-29 14:00:00",2020273,"14:00:00",14.19,3.532,14.86,500.6,0,29.57,17.57,0.945,0,8.69
"C7300810","2020-09-29 15:00:00",2020273,"15:00:00",14.23,2.539,16.38,500.6,0,28.82,334.5,0.497,0,9.47
"C7300810","2020-09-29 16:00:00",2020273,"16:00:00",14.26,2.318,22.49,500.6,0,31.67,29.93,0.323,0,9.15
"C7300810","2020-09-29 17:00:00",2020273,"17:00:00",14.29,1.939,27.96,500.6,0,31.11,352.3,0.308,0,8.59
"C7300810","2020-09-29 18:00:00",2020273,"18:00:00",14.29,0.912,36.48,500.5,0,34.94,338.2,0.116,0,8.03
"C7300810","2020-09-29 19:00:00",2020273,"19:00:00",14.5,1.009,32.63,500.6,0,33.72,333.9,0.049,0,7.405
"C7300810","2020-09-29 20:00:00",2020273,"20:00:00",13.45,0.831,25.98,500.5,0,31.45,23.51,0,0,6.81
"C7300810","2020-09-29 21:00:00",2020273,"21:00:00",13.23,0.362,25.71,500.6,0,30.98,43.18,0,0,6.178
"C7300810","2020-09-29 22:00:00",2020273,"22:00:00",13.07,0.512,21.9,500.6,0,31.75,19.55,0,0,5.606
"C7300810","2020-09-29 23:00:00",2020273,"23:00:00",13,0.514,16.89,500.6,0,31.8,0.096,0,0,5.131
"C7300810","2020-09-30 00:00:00",2020274,"00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C7300810","2020-09-30 01:00:00",2020274,"01:00:00",12.99,0.844,13.65,500.6,0,30.81,31.93,0,0,4.371
"C7300810","2020-09-30 02:00:00",2020274,"02:00:00",12.98,0.843,11.66,500.6,0,29.88,2.543,0,0,4.087
"C7300810","2020-09-30 03:00:00",2020274,"03:00:00",12.96,1.033,11.35,500.6,0,28.84,25.38,0,0,3.823
"C7300810","2020-09-30 04:00:00",2020274,"04:00:00",12.95,-0.054,13.14,500.6,0,29.26,14.66,0,0,3.596
"C7300810","2020-09-30 05:00:00",2020274,"05:00:00",12.93,0.561,11.45,500.6,0,31.47,1.871,0,0,3.373
"C7300810","2020-09-30 06:00:00",2020274,"06:00:00",12.9,0.182,11.29,500.6,0,32.61,17.06,0,0,3.166
